"Actions","Effects","True k","Learning k","Effect-wise precision","Effect-wise recall","Parent pattern precision","Parent pattern recall","Log posterior","Log likelihood","File"
5,1000,4,6,1,1,0.857142857142857,0.666666666666667,-24.953298500158,7763.80992227678,"rdata/model-5-4-4-6.RData"
5,1000,4,7,1,1,0.857142857142857,0.666666666666667,-30.4984759446376,10169.5887402143,"rdata/model-5-4-4-7.RData"
5,1000,4,8,1,1,0.857142857142857,0.666666666666667,-30.4984759446376,7847.99175500672,"rdata/model-5-4-4-8.RData"
5,1000,4,1,0.921820303383897,0.925058548009368,1,0.357142857142857,-5.54517744447956,2105.83479239931,"rdata/model-5-4-5-1.RData"
5,1000,4,2,0.962795941375423,1,0.857142857142857,0.428571428571429,-8.31776616671934,2319.22448155045,"rdata/model-5-4-5-2.RData"
5,1000,4,3,0.897058823529412,1,0.875,0.5,-18.0218266945586,2134.62035754859,"rdata/model-5-4-5-3.RData"
5,1000,4,4,1,1,0.875,0.5,-12.476649250079,2410.0630231705,"rdata/model-5-4-5-4.RData"
5,1000,4,5,0.867005076142132,1,0.875,0.5,-18.0218266945586,3642.00771217171,"rdata/model-5-4-5-5.RData"
5,1000,4,6,1,1,0.875,0.5,-18.0218266945586,4028.36154482185,"rdata/model-5-4-5-6.RData"
5,1000,4,7,1,1,0.875,0.5,-20.7944154167984,4441.63552280976,"rdata/model-5-4-5-7.RData"
5,1000,4,8,0.867005076142132,1,0.875,0.5,-31.8847703057575,5418.21017159721,"rdata/model-5-4-5-8.RData"
5,1000,4,1,0.919089759797724,0.944155844155844,1,0.384615384615385,-5.54517744447956,1932.69001853894,"rdata/model-5-4-6-1.RData"
5,1000,4,2,0.960907944514502,0.98961038961039,0.857142857142857,0.461538461538462,-9.70406052783923,2110.67388119976,"rdata/model-5-4-6-2.RData"
5,1000,4,1,1,1,0.8,0.571428571428571,-5.54517744447956,2780.83846971729,"rdata/model-5-4-7-1.RData"
5,1000,4,2,1,1,0.833333333333333,0.714285714285714,-11.0903548889591,2780.83846971729,"rdata/model-5-4-7-2.RData"
5,1000,4,1,0.965217391304348,0.926931106471816,0.6,0.25,-5.54517744447956,2504.96395913599,"rdata/model-5-4-8-1.RData"
5,1000,4,2,1,1,0.571428571428571,0.333333333333333,-8.31776616671934,2721.61105567461,"rdata/model-5-4-8-2.RData"
5,1000,4,1,0.897039897039897,0.940620782726046,0.8,0.333333333333333,-5.54517744447956,1747.8982912283,"rdata/model-5-4-9-1.RData"
5,1000,4,2,0.931210191082803,0.986504723346829,0.857142857142857,0.5,-9.70406052783923,1901.70792679903,"rdata/model-5-4-9-2.RData"
5,1000,5,1,1,1,1,0.357142857142857,-5.54517744447956,2087.18282550188,"rdata/model-5-5-1-1.RData"
5,1000,5,2,1,1,1,0.428571428571429,-5.54517744447956,2087.18282550188,"rdata/model-5-5-1-2.RData"
5,1000,5,3,1,1,1,0.428571428571429,-11.0903548889591,4158.84104278,"rdata/model-5-5-1-3.RData"
5,1000,5,4,1,1,1,0.428571428571429,-11.0903548889591,4158.84104278,"rdata/model-5-5-1-4.RData"
5,1000,5,5,1,1,1,0.428571428571429,-16.6355323334387,6225.11550751501,"rdata/model-5-5-1-5.RData"
5,1000,5,6,1,1,1,0.428571428571429,-22.1807097779182,8317.68208556001,"rdata/model-5-5-1-6.RData"
5,1000,5,7,1,1,1,0.428571428571429,-22.1807097779182,6246.02386828188,"rdata/model-5-5-1-7.RData"
5,1000,5,8,1,1,1,0.428571428571429,-27.7258872223978,8317.68208556001,"rdata/model-5-5-1-8.RData"
5,1000,5,1,1,1,0.6,0.333333333333333,-5.54517744447956,2153.28265432726,"rdata/model-5-5-10-1.RData"
5,1000,5,2,1,1,0.666666666666667,0.444444444444444,-11.0903548889591,4306.56530865452,"rdata/model-5-5-10-2.RData"
5,1000,5,3,1,1,0.666666666666667,0.444444444444444,-11.0903548889591,4306.56530865452,"rdata/model-5-5-10-3.RData"
5,1000,5,4,1,1,0.666666666666667,0.444444444444444,-11.0903548889591,4306.56530865452,"rdata/model-5-5-10-4.RData"
5,1000,5,1,1,1,1,0.357142857142857,-5.54517744447956,2536.08262916245,"rdata/model-5-5-2-1.RData"
5,1000,5,2,1,1,1,0.428571428571429,-11.0903548889591,4743.62628556887,"rdata/model-5-5-2-2.RData"
5,1000,5,3,1,1,1,0.428571428571429,-11.0903548889591,5045.24392173085,"rdata/model-5-5-2-3.RData"
5,1000,5,4,1,1,1,0.428571428571429,-11.0903548889591,5057.01785437251,"rdata/model-5-5-2-4.RData"
5,1000,5,5,1,1,1,0.428571428571429,-16.6355323334387,7552.66855409954,"rdata/model-5-5-2-5.RData"
5,1000,5,6,1,1,1,0.428571428571429,-27.7258872223978,9482.95086813229,"rdata/model-5-5-2-6.RData"
5,1000,5,7,1,1,1,0.428571428571429,-27.7258872223978,10114.035708745,"rdata/model-5-5-2-7.RData"
5,1000,5,8,1,1,1,0.428571428571429,-27.7258872223978,10114.035708745,"rdata/model-5-5-2-8.RData"
5,1000,5,1,0.950064020486556,0.995973154362416,0.8,0.285714285714286,-5.54517744447956,2012.01459340269,"rdata/model-5-5-3-1.RData"
5,1000,5,2,1,1,0.857142857142857,0.428571428571429,-9.70406052783923,2137.29316696935,"rdata/model-5-5-3-2.RData"
5,1000,5,3,0.949044585987261,1,0.857142857142857,0.428571428571429,-15.2492379723188,3696.4482333425,"rdata/model-5-5-3-3.RData"
5,1000,5,4,1,1,0.857142857142857,0.428571428571429,-15.2492379723188,3823.82505344644,"rdata/model-5-5-3-4.RData"
5,1000,5,5,1,1,0.857142857142857,0.428571428571429,-15.2492379723188,2137.29316696935,"rdata/model-5-5-3-5.RData"
5,1000,5,6,1,1,0.857142857142857,0.428571428571429,-20.7944154167984,3797.94556224453,"rdata/model-5-5-3-6.RData"
5,1000,5,7,0.949044585987261,1,0.857142857142857,0.428571428571429,-20.7944154167984,5382.98011981959,"rdata/model-5-5-3-7.RData"
5,1000,5,8,1,1,0.857142857142857,0.428571428571429,-20.7944154167984,3823.82505344644,"rdata/model-5-5-3-8.RData"
5,1000,5,1,0.936344969199179,0.875239923224568,1,0.357142857142857,-4.15888308335967,1271.84363746404,"rdata/model-5-5-4-1.RData"
5,1000,5,2,0.936344969199179,0.875239923224568,1,0.428571428571429,-4.15888308335967,1382.77634481489,"rdata/model-5-5-4-2.RData"
5,1000,5,3,0.98825831702544,0.969289827255278,0.875,0.5,-12.476649250079,1557.69541128279,"rdata/model-5-5-4-3.RData"
5,1000,5,4,0.98825831702544,0.969289827255278,0.875,0.5,-12.476649250079,1619.21541279578,"rdata/model-5-5-4-4.RData"
5,1000,5,5,0.98825831702544,0.969289827255278,0.875,0.5,-16.6355323334387,2308.75104189635,"rdata/model-5-5-4-5.RData"
5,1000,5,6,0.98825831702544,0.969289827255278,0.875,0.5,-16.6355323334387,2355.96474942531,"rdata/model-5-5-4-6.RData"
5,1000,5,7,0.98825831702544,0.969289827255278,0.875,0.5,-16.6355323334387,2370.27104340934,"rdata/model-5-5-4-7.RData"
5,1000,5,8,0.98825831702544,0.969289827255278,0.875,0.5,-16.6355323334387,2478.02977333926,"rdata/model-5-5-4-8.RData"
5,1000,5,1,0.9184,1,1,0.3125,-5.54517744447956,1486.89951352237,"rdata/model-5-5-5-1.RData"
5,1000,5,2,1,1,1,0.4375,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-2.RData"
5,1000,5,3,1,1,1,0.4375,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-3.RData"
5,1000,5,4,1,1,1,0.4375,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-4.RData"
5,1000,5,5,1,1,1,0.4375,-15.2492379723188,2668.15396574277,"rdata/model-5-5-5-5.RData"
5,1000,5,6,1,1,1,0.4375,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-6.RData"
5,1000,5,7,0.9184,1,1,0.4375,-9.70406052783923,1486.89951352237,"rdata/model-5-5-5-7.RData"
5,1000,5,8,1,1,1,0.4375,-24.953298500158,4262.6336079494,"rdata/model-5-5-5-8.RData"
5,1000,5,1,1,0.910614525139665,1,0.357142857142857,-4.15888308335967,1835.85495682263,"rdata/model-5-5-6-1.RData"
5,1000,5,2,1,1,0.857142857142857,0.428571428571429,-9.70406052783923,2007.34606299644,"rdata/model-5-5-6-2.RData"
5,1000,5,3,1,1,0.857142857142857,0.428571428571429,-9.70406052783923,2007.34606299644,"rdata/model-5-5-6-3.RData"
5,1000,5,4,1,1,0.857142857142857,0.428571428571429,-13.8629436111989,3108.27187153529,"rdata/model-5-5-6-4.RData"
5,1000,5,1,0.955128205128205,1,0.6,0.25,-5.54517744447956,1964.16856384099,"rdata/model-5-5-7-1.RData"
5,1000,5,3,0.955128205128205,1,0.714285714285714,0.416666666666667,-15.2492379723188,3648.86838246551,"rdata/model-5-5-7-3.RData"
5,1000,5,4,1,1,0.714285714285714,0.416666666666667,-15.2492379723188,2055.8913433681,"rdata/model-5-5-7-4.RData"
5,1000,5,1,1,1,1,0.384615384615385,-5.54517744447956,2279.83655812159,"rdata/model-5-5-8-1.RData"
5,1000,5,2,1,1,1,0.461538461538462,-11.0903548889591,4559.67311624318,"rdata/model-5-5-8-2.RData"
5,1000,5,3,1,1,1,0.461538461538462,-11.0903548889591,4559.67311624318,"rdata/model-5-5-8-3.RData"
5,1000,5,4,1,1,1,0.461538461538462,-11.0903548889591,4559.67311624318,"rdata/model-5-5-8-4.RData"
5,1000,5,1,0.964757709251101,0.995454545454545,1,0.5,-5.54517744447956,1803.4043374267,"rdata/model-5-5-9-1.RData"
5,1000,5,3,0.964757709251101,0.995454545454545,1,0.6,-11.0903548889591,3609.73582032777,"rdata/model-5-5-9-3.RData"
5,1000,5,4,1,1,1,0.7,-15.2492379723188,3486.17037262664,"rdata/model-5-5-9-4.RData"
